"OTU"	"Deng_Y_2012"	"Raut_S_2018_1"	"Raut_S_2018_2"	"Raut_S_2018_3"	"Xia_W_2017"	"Yang_S_2019"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu1075"	NA	-1.81453740359225	0.645362173829301	-1.06055893369921	NA	NA	3	-2.22973416346216	-0.743244721154053	-1
"Otu1076"	0.629812161283477	NA	0.63659922768398	-0.681623282290979	NA	NA	3	0.584788106676478	0.194929368892159	1
"Otu10771"	NA	0.443673298121912	1.11222827299006	-0.679399449898954	NA	NA	3	0.876502121213018	0.292167373737673	1
"Otu10772"	-0.129007176526223	1.3284954841632	0.132849405637983	0.354178787867765	1.24385691451088	-0.329966948587379	6	2.60040646706623	0.433401077844371	1
"Otu10781"	-0.319704678757813	0.737429070582283	-0.286956028442614	NA	NA	NA	3	0.130768363381856	0.0435894544606187	1
"Otu108"	1.10092302589506	0.311914301714453	1.06216939642858	1.55207678431565	1.08607869581403	-0.918944436374604	6	4.19421776779317	0.699036294632195	1
"Otu1080"	NA	-1.51901525597219	0.204053443851172	0.131341183337877	NA	NA	3	-1.18362062878314	-0.39454020959438	-1
"Otu1082"	NA	-0.330312245606374	0.158785289859836	0.0767189033750287	NA	NA	3	-0.0948080523715093	-0.0316026841238364	-1
"Otu1083"	0.446856781364432	0.275546543519338	3.25070039823251	0.330258353922929	NA	NA	4	4.30336207703921	1.0758405192598	1
"Otu1084"	0.667910284338916	-2.65161173284215	2.03163726804703	NA	NA	NA	3	0.0479358195437958	0.0159786065145986	1
"Otu10849"	NA	0.28950597895358	2.01483492377301	-0.188057087745566	NA	NA	3	2.11628381498102	0.705427938327008	1
"Otu1087"	NA	-1.13119917931577	-2.08103495486102	-0.187468107806509	NA	NA	3	-3.3997022419833	-1.1332340806611	-1
"Otu1089"	NA	NA	0.727129417788745	1.00782596075401	NA	-0.0866512937801203	3	1.64830408476263	0.549434694920878	1
"Otu109"	0.394227896030332	0.263585010037245	1.07606645625142	0.123150640700103	-0.140179651974785	-1.66546396909011	6	0.0513863819542048	0.00856439699236747	1
"Otu1090"	NA	0.273824523172726	0.222558524628181	NA	NA	-0.24192403066503	3	0.254459017135877	0.0848196723786257	1
"Otu1091"	0.0386485961168261	-0.285888963478331	-0.10254213182324	NA	1.49253504782954	1.29133924080056	5	2.43409178944536	0.486818357889071	1
"Otu1093"	NA	-0.701311215400884	3.13434543579205	-0.603806905738555	NA	NA	3	1.82922731465261	0.609742438217537	1
"Otu1094"	NA	1.06433193585683	0.627493872706435	-0.606175317136314	NA	NA	3	1.08565049142695	0.361883497142317	1
"Otu1097"	NA	-1.16778313347649	-1.13877972606811	-0.491017741208931	NA	-2.597015956502	4	-5.39459655725553	-1.34864913931388	-1
"Otu1098"	NA	0.257451355209024	0.0737583203028509	0.0691490268073638	NA	NA	3	0.400358702319239	0.13345290077308	1
"Otu11"	-0.193801836884234	-0.0166991281064835	0.33783543839593	-0.337197882425064	0.0831558621441278	0.519456416803776	6	0.392748869928052	0.0654581449880087	1
"Otu110"	NA	-0.483785499831744	-0.205023362386336	2.23283042699558	NA	NA	3	1.5440215647775	0.514673854925833	1
"Otu1101"	-1.49685005383433	NA	NA	NA	1.0681761059052	0.0626604710098268	3	-0.366013476919303	-0.122004492306434	-1
"Otu1102"	0.123609753611422	-0.463417921339385	1.71038065746494	-0.241102110901296	0.319256693487029	0.259025379622554	6	1.70775245194526	0.284625408657544	1
"Otu1103"	NA	-1.52389286823647	-2.51859082699373	-1.65239582593839	NA	2.53425561160366	4	-3.16062390956493	-0.790155977391233	-1
"Otu1108"	NA	-0.641594030066101	0.328491289378724	1.64530938814095	NA	NA	3	1.33220664745357	0.444068882484524	1
"Otu11086"	NA	-0.965619351968684	-0.081823569903413	1.39552989022478	NA	NA	3	0.348086968352683	0.116028989450894	1
"Otu11097"	NA	-0.558160117994023	-0.220428389909219	0.600700512079789	NA	NA	3	-0.177887995823453	-0.0592959986078177	-1
"Otu111"	1.16286465421731	-0.305093786943857	-0.190382913384419	-1.09162928462271	NA	NA	4	-0.424241330733676	-0.106060332683419	-1
"Otu1111"	NA	-0.907745999601475	1.17793374269834	0.252614573231003	NA	NA	3	0.522802316327868	0.174267438775956	1
"Otu1112"	0.9932852500466	-0.493097035440515	-0.362399594049476	NA	-2.73551541707556	-0.162029776821454	5	-2.7597565733404	-0.551951314668081	-1
"Otu1113"	0.18025811099013	-0.967796513713448	1.61818814199562	NA	0.769831054630718	NA	4	1.60048079390302	0.400120198475755	1
"Otu1115"	NA	0.305288429244999	-1.15792186635211	0.437080019450223	NA	NA	3	-0.415553417656888	-0.138517805885629	-1
"Otu11171"	-0.479604344717409	0.12510932202911	0.164112368149795	-0.352538882887033	-0.9659244723932	-1.21087542773955	6	-2.71972143755829	-0.453286906259714	-1
"Otu1118"	-0.876301329248369	0.356139102692084	1.27145850647151	0.688913721046597	NA	-0.767358322269825	5	0.672851678691997	0.134570335738399	1
"Otu1121"	NA	-1.83834527622482	-0.367211879233928	-0.297251720288194	NA	NA	3	-2.50280887574694	-0.834269625248981	-1
"Otu11212"	NA	-0.599154154834223	0.424366585535749	-1.05953367116834	NA	3.12054261661753	4	1.88622137615072	0.471555344037679	1
"Otu1123"	NA	-0.714585087318289	1.78145219961947	0.226852005521187	NA	NA	3	1.29371911782237	0.431239705940789	1
"Otu1124"	NA	-0.277754314522058	0.987232548418586	-0.0418100607166868	NA	NA	3	0.667668173179841	0.222556057726614	1
"Otu1125"	NA	NA	0.592951378935513	-0.288521809911859	NA	-0.071976064331604	3	0.23245350469205	0.0774845015640167	1
"Otu1127"	NA	0.216716606712599	0.302376465443576	1.23964304014869	NA	NA	3	1.75873611230487	0.586245370768288	1
"Otu1129"	NA	NA	0.197329663060385	NA	1.12000232542551	0.22290334403752	3	1.54023533252342	0.513411777507805	1
"Otu113"	-0.665198680273113	0.655931565329263	0.0433114559126471	0.116252295037688	NA	1.0622111455048	5	1.21250778151129	0.242501556302257	1
"Otu11318"	0.386806697543273	-0.181950588691492	0.213495463573662	-0.708243099035355	NA	NA	4	-0.289891526609912	-0.072472881652478	-1
"Otu1132"	NA	-0.370280633552206	0.361674361311358	0.672688912015283	NA	NA	3	0.664082639774435	0.221360879924812	1
"Otu1134"	0.149559264586381	0.101044970041531	1.41152762630559	-0.153934059765037	0.115017171925727	0.105224856327519	6	1.72843982942171	0.288073304903619	1
"Otu11352"	NA	0.0319314267999303	-0.333168939060955	0.253952496736579	NA	NA	3	-0.0472850155244457	-0.0157616718414819	-1
"Otu11364"	NA	-0.300525022397327	0.419257133790703	0.986621652247533	NA	NA	3	1.10535376364091	0.36845125454697	1
"Otu1137"	0.462015565798485	-1.04484381173375	0.870032580020506	1.30568586210915	NA	NA	4	1.59289019619439	0.398222549048598	1
"Otu1138"	NA	-0.161099250131395	0.119398400860399	-0.377225663462071	NA	NA	3	-0.418926512733067	-0.139642170911022	-1
"Otu114"	NA	-0.870633647055648	0.217236815920754	0.28453353281183	NA	-0.514364117017953	4	-0.883227415341017	-0.220806853835254	-1
"Otu1142"	-0.548718623983035	1.57747654096865	-0.74618764576139	-0.841047465688732	NA	0.0528978405660809	5	-0.505579353898426	-0.101115870779685	-1
"Otu11424"	NA	1.23839041902767	1.37937828108261	1.38413765660801	NA	NA	3	4.00190635671829	1.33396878557276	1
"Otu11441"	NA	0.182903075793865	-0.753782172054679	-1.61919369416956	NA	NA	3	-2.19007279043037	-0.730024263476791	-1
"Otu1145"	-0.585353623649596	NA	-0.140428287449243	NA	NA	-0.497516206982022	3	-1.22329811808086	-0.407766039360287	-1
"Otu1148"	0.644000456838373	0.0432664487852183	0.409617766047959	-0.297186040457843	NA	-0.062682291874406	5	0.737016339339301	0.14740326786786	1
"Otu1149"	1.00231659187327	0.163891504728465	-0.107977795798818	-0.414887234239309	1.3327051171153	-0.897468421179985	6	1.07857976249892	0.17976329374982	1
"Otu11499"	-0.319704678757813	NA	NA	-0.21964402979025	0.517325422890046	-1.30621076122485	4	-1.32823404688287	-0.332058511720717	-1
"Otu11507"	-0.891162127369884	NA	NA	NA	1.94291918226529	2.44076181614373	3	3.49251887103914	1.16417295701305	1
"Otu11531"	-0.0615990114702819	NA	NA	NA	-0.677619179311333	1.75549071886263	3	1.01627252808102	0.338757509360338	1
"Otu1155"	NA	-0.104794602913683	-0.226963092455704	0.72594310457818	NA	NA	3	0.394185409208793	0.131395136402931	1
"Otu1157"	NA	1.31814649657431	-0.667288623155839	-1.2808767673696	NA	NA	3	-0.630018893951129	-0.21000629798371	-1
"Otu1158"	-1.9712457827842	NA	NA	NA	0.656983168220506	0.785861434949658	3	-0.528401179614036	-0.176133726538012	-1
"Otu11585"	NA	-0.419932307410362	0.372435130557077	0.201692630145432	NA	NA	3	0.154195453292147	0.0513984844307157	1
"Otu116"	0.661048933599252	0.604617184370476	0.430044483155019	-0.739236164820804	0.745143652812464	1.01300827695814	6	2.71462636607455	0.452437727679091	1
"Otu1161"	NA	-0.897624468035383	-0.041037643664191	1.736140693436	NA	NA	3	0.797478581736426	0.265826193912142	1
"Otu1163"	NA	-1.68376453710206	-0.304040014963503	0.688901566001752	NA	NA	3	-1.29890298606381	-0.43296766202127	-1
"Otu1164"	NA	-1.77482335282358	0.820838873473307	-0.987961832416407	NA	NA	3	-1.94194631176668	-0.64731543725556	-1
"Otu11655"	NA	NA	NA	-0.458386804359054	-0.419430107028128	1.00779506933871	3	0.129978157951528	0.0433260526505094	1
"Otu1166"	0.456404400295059	0.726293791446264	2.47665022464096	NA	NA	NA	3	3.65934841638228	1.21978280546076	1
"Otu1167"	0.180298557523164	0.251267856962206	1.01233074629595	0.913163672461498	NA	NA	4	2.35706083324282	0.589265208310705	1
"Otu1168"	-0.0601472715107382	NA	NA	NA	-0.373961529281248	0.462412202761922	3	0.0283034019699358	0.00943446732331195	1
"Otu1169"	NA	-0.77853202702872	2.36769666820177	-0.0498568620089661	NA	NA	3	1.53930777916408	0.513102593054695	1
"Otu117"	NA	-2.60054240664254	-0.320143534419494	NA	NA	1.82045879697999	3	-1.10022714408204	-0.366742381360681	-1
"Otu1171"	NA	0.224248001278713	0.878513883778522	NA	2.91061676015774	NA	3	4.01337864521498	1.33779288173833	1
"Otu1174"	NA	-0.418616077178061	-0.527447949914365	0.652356654838986	NA	NA	3	-0.29370737225344	-0.0979024574178134	-1
"Otu11743"	-1.53571947525112	NA	NA	NA	2.07009198840435	0.951067140855722	3	1.48543965400895	0.495146551336317	1
"Otu1176"	NA	-0.95289306901387	-0.648354355547684	-2.32759363782036	NA	NA	3	-3.92884106238191	-1.30961368746064	-1
"Otu1179"	0.196545317529943	NA	NA	NA	-1.16382535501377	-0.423748794900839	3	-1.39102883238467	-0.463676277461555	-1
"Otu118"	-0.178166614360632	NA	-0.457164541196806	NA	-0.823188193203832	-0.715210757744726	4	-2.173730106506	-0.543432526626499	-1
"Otu1180"	-1.12472835566074	-0.166908086819657	-0.104553232979599	-1.49106838034177	NA	NA	4	-2.88725805580177	-0.721814513950441	-1
"Otu1183"	0.495255438607146	-0.119087000116505	1.03345657808081	0.120900045705237	1.12634434171218	0.965079897599239	6	3.62194930158811	0.603658216931351	1
"Otu11844"	-1.77233673997289	0.182203949025763	NA	1.1310691853204	-0.157990262134342	NA	4	-0.617053867761069	-0.154263466940267	-1
"Otu11888"	-0.0792587582496331	-0.641306411153896	0.879855596619991	-0.766086336346006	NA	NA	4	-0.606795909129544	-0.151698977282386	-1
"Otu1192"	0.918783012556851	NA	NA	NA	-2.05394938777117	0.813989663563915	3	-0.321176711650404	-0.107058903883468	-1
"Otu1194"	-0.206462921128	-0.330381318703951	-0.400724973225365	NA	0.0320972729934541	1.13163234257225	5	0.226160402508388	0.0452320805016776	1
"Otu11941"	-0.560151683588802	NA	NA	-0.410959328185645	NA	-2.04236842279504	3	-3.01347943456949	-1.0044931448565	-1
"Otu1197"	-0.418375076660352	0.06143712558475	0.67439960513645	1.20781532293474	-0.63709724111561	0.400997244721535	6	1.28917698060151	0.214862830100252	1
"Otu1198"	NA	0.587679351333007	0.0589865868900541	0.987889769179469	NA	NA	3	1.63455570740253	0.54485190246751	1
"Otu1199"	NA	-1.52365204872618	-0.500263873664027	-0.133322644365787	NA	NA	3	-2.15723856675599	-0.719079522251998	-1
"Otu12"	-0.635167122166934	0.248854733322297	0.884073750865094	0.570103010126965	0.562684949227747	-0.386883208837536	6	1.24366611253763	0.207277685422939	1
"Otu120"	NA	-1.02284931932384	0.313784624663198	NA	-2.70976630311153	-0.0208790253643903	4	-3.43971002313656	-0.859927505784141	-1
"Otu1200"	NA	-0.116828048247184	NA	2.3278520135324	NA	0.651299059878374	3	2.86232302516359	0.95410767505453	1
"Otu12000"	NA	-0.0484291326690289	0.4317607805775	-1.19907935214603	NA	NA	3	-0.815747704237559	-0.27191590141252	-1
"Otu12029"	-0.560151683588802	-0.060678070575567	-0.19312463565226	NA	NA	NA	3	-0.813954389816629	-0.271318129938876	-1
"Otu1207"	-0.0792587582496331	-0.240495917504099	NA	NA	NA	-0.760036251819777	3	-1.07979092757351	-0.35993030919117	-1
"Otu121"	-0.319704479592471	0.328611918621513	0.00737219684125165	-1.23674046813255	NA	NA	4	-1.22046083226226	-0.305115208065564	-1
"Otu1211"	NA	-0.913530320128827	0.151416834452919	0.611249680518243	NA	NA	3	-0.150863805157665	-0.050287935052555	-1
"Otu1212"	1.0601434471929	0.321635815433372	0.879220164767717	0.78175483266216	-0.122235210819218	0.656680541932486	6	3.57719959116942	0.596199931861569	1
"Otu1214"	NA	0.388300103147046	0.776833200814624	1.27394977564588	-0.458252179160182	0.849441780427819	5	2.83027268087519	0.566054536175037	1
"Otu1218"	0.860079849199396	NA	NA	NA	0.283086197275386	-0.367151867419969	3	0.776014179054813	0.258671393018271	1
"Otu1219"	NA	0.645361946237728	0.515393009502015	0.653589932366438	NA	NA	3	1.81434488810618	0.604781629368727	1
"Otu122"	-0.817254292096381	-0.733817436551379	0.0616489316515876	-0.622021636827332	NA	NA	4	-2.1114444338235	-0.527861108455876	-1
"Otu1220"	0.702461523284835	-0.329274491196346	0.592727070929093	1.23514800416395	NA	-1.90345893243747	5	0.297603174744062	0.0595206349488124	1
"Otu1223"	NA	-1.63033536325772	-0.204081127519782	NA	NA	-1.45374597107812	3	-3.28816246185562	-1.09605415395187	-1
"Otu12237"	0.447035776273173	-2.06011983213871	2.31197302741976	1.1962482968405	NA	NA	4	1.89513726839472	0.473784317098681	1
"Otu1226"	1.74538883673166	-1.29008376481293	-0.359454782516099	NA	2.6715992487672	NA	4	2.76744953816983	0.691862384542458	1
"Otu1227"	0.69741652365527	0.390765877404377	0.131490363376945	-0.399677003613058	NA	NA	4	0.819995760823534	0.204998940205883	1
"Otu123"	-0.522539052025891	-0.714780257114235	-0.73150967166151	-1.2025755370908	NA	-0.386108931174922	5	-3.55751344906736	-0.711502689813472	-1
"Otu1230"	0.501712947295432	0.551034640073251	-0.406752432143037	-1.12830764522536	NA	0.149670228433833	5	-0.332642261565881	-0.0665284523131762	-1
"Otu1232"	NA	0.291139047889434	1.04221322182234	0.253932642678266	NA	NA	3	1.58728491239004	0.52909497079668	1
"Otu1234"	NA	0.264059632993705	0.394297687096655	0.281283350967432	NA	-0.530019682115938	4	0.409620988941854	0.102405247235464	1
"Otu12348"	NA	-1.50874085450328	1.35036838137961	NA	NA	1.1874140799256	3	1.02904160680193	0.343013868933977	1
"Otu1235"	NA	0.115381550081241	1.35303138729362	0.972125127191484	NA	NA	3	2.44053806456634	0.813512688188782	1
"Otu12352"	-0.0792587582496329	-0.354628007359788	-1.00113903007954	0.0638413043903423	NA	-1.08490821557431	5	-2.45609270687293	-0.491218541374586	-1
"Otu1237"	-0.8507380986346	0.0711696418881588	-0.638029695047269	NA	NA	-1.06307264034769	4	-2.4806707921414	-0.62016769803535	-1
"Otu1238"	0.179179868189157	NA	NA	2.02027532082953	NA	2.07709077982062	3	4.27654596883931	1.42551532294644	1
"Otu124"	0.0761352074839163	-0.360285204274224	0.0170519613445207	0.66123995912956	-2.09797336152515	-0.795969291429691	6	-2.49980072927107	-0.416633454878511	-1
"Otu1242"	NA	-0.312085365333073	0.605624712655326	1.53875104808368	NA	NA	3	1.83229039540593	0.610763465135311	1
"Otu1243"	NA	-0.333439869919255	0.540518748366858	0.767414931186808	NA	NA	3	0.974493809634411	0.324831269878137	1
"Otu1247"	NA	0.846585004756019	NA	-1.6390721136955	-0.179786870831275	0.799344862778236	4	-0.17292911699252	-0.04323227924813	-1
"Otu1248"	-0.769859437947786	NA	NA	NA	-2.70976630311153	-0.285976547059238	3	-3.76560228811855	-1.25520076270618	-1
"Otu1249"	NA	0.225960011033786	1.49639081186089	0.747950328496661	NA	NA	3	2.47030115139134	0.823433717130446	1
"Otu125"	-0.298207339693737	0.196882673325796	0.0315265181889835	-0.687130752391061	NA	NA	4	-0.756928900570018	-0.189232225142505	-1
"Otu126"	-0.309030445839782	0.647455583628221	1.47196694031848	-0.736109476453103	-1.74594907034129	0.145473974112375	6	-0.526192494575099	-0.0876987490958498	-1
"Otu1260"	0.912439106585789	0.256898453526422	NA	NA	NA	-1.29625581390119	3	-0.126918253788979	-0.0423060845963263	-1
"Otu1261"	NA	-0.120600694554467	-0.291793958994211	1.05397780885318	NA	0.486324234710155	4	1.12790739001466	0.281976847503664	1
"Otu12634"	NA	-0.958807700539496	-1.16079662288175	-1.32955134437281	NA	NA	3	-3.44915566779406	-1.14971855593135	-1
"Otu12656"	-0.0792587582496331	-0.279072780143983	-1.0652718513075	-0.0649721729302501	NA	0.115721092507282	5	-1.37285447012408	-0.274570894024817	-1
"Otu1269"	-0.0792587582496331	-1.82838434957887	1.5285928261167	0.274207612048624	NA	-1.36106921199347	5	-1.46591188165665	-0.29318237633133	-1
"Otu127"	NA	-0.251813659809376	-0.572083911640842	1.8052479933536	NA	-0.568415097390782	4	0.4129353245126	0.10323383112815	1
"Otu1271"	0.42074438655707	1.07800826416873	1.18036771501546	NA	NA	1.24374404392891	4	3.92286440967017	0.980716102417542	1
"Otu1274"	-0.319704533233435	1.16448872746369	1.23962814519453	NA	NA	NA	3	2.08441233942478	0.694804113141595	1
"Otu1277"	NA	-0.510131000888828	0.127400698075717	0.735865082905589	NA	NA	3	0.353134780092478	0.117711593364159	1
"Otu12781"	0.514288024026251	-0.558241319432636	NA	-0.578200275965634	NA	NA	3	-0.622153571372019	-0.207384523790673	-1
"Otu128"	NA	0.0142741453743084	0.903089613463453	1.12757215930684	NA	-0.0155052735548292	4	2.02943064458977	0.507357661147443	1
"Otu1284"	0.628291709177967	1.30585987878208	-0.945339729313785	NA	4.48860218781678	-1.39460424748061	5	4.08280979898243	0.816561959796486	1
"Otu1286"	1.02572031084089	NA	NA	NA	0.159020123485833	-0.500690789213661	3	0.684049645113062	0.228016548371021	1
"Otu12866"	NA	-1.49244731342491	-0.752869775872557	NA	-0.690694726141543	NA	3	-2.93601181543901	-0.978670605146337	-1
"Otu1288"	NA	0.318953974012929	0.29194923992552	1.0919745391385	NA	-0.0387013746965894	4	1.66417637838036	0.41604409459509	1
"Otu129"	-0.452006535261267	-0.0321771786393178	0.129098979917899	0.0783253850072364	1.20042898490209	-0.191436332302775	6	0.732233303623866	0.122038883937311	1
"Otu1293"	NA	-0.55635099285579	1.70997135517248	1.4436560814534	NA	NA	3	2.59727644377009	0.86575881459003	1
"Otu1297"	NA	0.353636630012157	0.278709029208607	-0.207115720858692	NA	NA	3	0.425229938362072	0.141743312787357	1
"Otu1298"	NA	-0.867075452112148	-0.408805805267245	0.596389282692599	NA	1.53842346459463	4	0.858931489907836	0.214732872476959	1
"Otu13"	-2.1761181728773	-0.177604091324608	-0.975693902892602	0.644843574965817	NA	0.826812196775937	5	-1.85776039535276	-0.371552079070551	-1
"Otu130"	-0.0792587582496331	-0.984886208820483	0.873670900682341	-0.0069552515170186	NA	0.418825596589683	5	0.221396278684889	0.0442792557369779	1
"Otu1300"	NA	0.459714498089179	-0.0786511989293398	-1.76303832831044	NA	NA	3	-1.3819750291506	-0.4606583430502	-1
"Otu13010"	-1.28335559430443	NA	0.405448385101092	1.01242731373748	-0.907198451046462	NA	4	-0.77267834651232	-0.19316958662808	-1
"Otu1304"	-0.554726387054285	NA	NA	NA	-0.770158873858403	-0.212978035863795	3	-1.53786329677648	-0.512621098925494	-1
"Otu1305"	0.459272537997951	-0.219316238083402	0.271022118166179	0.778109247600021	NA	-0.47103074708358	5	0.818056918597169	0.163611383719434	1
"Otu1309"	NA	0.261418634863836	0.713684876544641	0.707465752269881	-1.65674376890665	NA	4	0.0258254947717079	0.00645637369292698	1
"Otu131"	0.46942643804038	-0.435415809019606	1.31047592370654	-0.765717858352619	-0.345120934374889	NA	5	0.233647759999806	0.0467295519999612	1
"Otu13101"	-0.584916429172212	NA	NA	NA	-0.208194220348417	-0.348860698640197	3	-1.14197134816083	-0.380657116053609	-1
"Otu1313"	-0.339197493201701	1.37328443017549	NA	NA	-0.0939609395549423	NA	3	0.940125997418847	0.313375332472949	1
"Otu1317"	NA	0.225301238165511	0.44272916290691	-0.426373999836741	NA	NA	3	0.24165640123568	0.0805521337452267	1
"Otu1318"	-0.0792587582496331	0.10366411958597	-0.485129078625746	NA	NA	NA	3	-0.460723717289409	-0.153574572429803	-1
"Otu1319"	NA	1.08898404519711	1.16382717649955	-0.310703687130833	NA	NA	3	1.94210753456583	0.647369178188609	1
"Otu132"	NA	-0.735383908076686	-0.131954162436338	-1.18934229327821	NA	-1.03886907280208	4	-3.09554943659331	-0.773887359148329	-1
"Otu1325"	NA	0.486449053146073	-0.387977803373408	-0.9277266603672	NA	NA	3	-0.829255410594535	-0.276418470198178	-1
"Otu133"	NA	0.129560748952906	0.557702480554095	6.0842400773005	NA	NA	3	6.7715033068075	2.25716776893583	1
"Otu1330"	NA	-0.674033138714529	-0.958015669425751	0.834996306711936	NA	NA	3	-0.797052501428344	-0.265684167142781	-1
"Otu1338"	-0.0579935131437608	0.0262091601982	-0.818648196453479	-1.72368997856978	0.843537433907288	NA	5	-1.73058509406153	-0.346117018812306	-1
"Otu134"	-0.10637605413365	-2.01208934272136	-0.473566397835776	-1.75542455453411	-3.58304433295213	1.71792284689124	6	-6.21257783528579	-1.0354296392143	-1
"Otu1341"	-0.560151683588802	-0.121210486171599	0.501787768262961	NA	-0.845726132325	-0.366627775170568	5	-1.39192830899301	-0.278385661798602	-1
"Otu1344"	0.38728034063922	0.10592643481839	0.66696358240243	-0.705946345594134	NA	NA	4	0.454224012265906	0.113556003066476	1
"Otu1346"	-0.0792587582496329	0.618416153009716	-0.15571679261395	-1.14939573434227	0.664800589635422	NA	5	-0.101154542560715	-0.020230908512143	-1
"Otu135"	NA	-1.21059273081251	1.74575946354816	1.04025599164749	NA	-0.578025577400538	4	0.997397146982602	0.249349286745651	1
"Otu1350"	-0.899787074251319	0.154637460674902	-0.369608485507378	NA	NA	-0.28045619667991	4	-1.39521429576371	-0.348803573940926	-1
"Otu1356"	-0.358868912427745	NA	NA	NA	0.652904650019954	0.803209291126791	3	1.097245028719	0.365748342906333	1
"Otu1357"	NA	1.79501190102443	NA	0.255995841506267	NA	-1.75001547921177	3	0.300992263318927	0.100330754439642	1
"Otu1358"	NA	0.724150242103683	-0.893601293258505	1.18002415018733	NA	NA	3	1.01057309903251	0.336857699677503	1
"Otu1359"	NA	0.0114029730028719	NA	NA	-0.11951120677118	0.159971075731857	3	0.0518628419635489	0.0172876139878496	1
"Otu136"	-0.0603888544769946	-0.244299067017307	0.132389480226106	-1.33765953876694	-2.31950033388228	NA	5	-3.82945831391742	-0.765891662783483	-1
"Otu1360"	-0.319704678757814	-0.113205841740744	0.556039570910025	-1.06486616141151	NA	0.32953953782541	5	-0.612197573174633	-0.122439514634927	-1
"Otu1364"	NA	0.461257292398735	0.801750381291288	0.692066443121328	NA	NA	3	1.95507411681135	0.65169137227045	1
"Otu1365"	-0.543061289638396	-0.231777810354918	-0.27429732593485	0.00640331225338825	NA	NA	4	-1.04273311367478	-0.260683278418694	-1
"Otu1367"	-0.324982679205053	2.21315292309454	NA	-2.19176412832613	NA	NA	3	-0.303593884436643	-0.101197961478881	-1
"Otu1368"	-0.560151683588802	NA	NA	NA	0.876391139358835	1.1537897972562	3	1.47002925302623	0.490009751008744	1
"Otu137"	0.820580132141169	0.224484016517188	-0.0778200875406871	-0.368578541359859	0.0366095466476607	0.627333068005798	6	1.26260813441127	0.210434689068545	1
"Otu1371"	NA	0.657325034106967	-0.03818154407556	1.59243361590923	NA	NA	3	2.21157710594064	0.737192368646879	1
"Otu1372"	NA	-0.782485776138929	NA	-1.84201007126771	1.20094001790214	NA	3	-1.4235558295045	-0.474518609834833	-1
"Otu1374"	NA	0.659489856222744	0.322935526353105	0.545144991308892	NA	NA	3	1.52757037388474	0.509190124628247	1
"Otu1375"	NA	-1.46199888655122	1.27885095722615	0.750420013863157	NA	NA	3	0.567272084538087	0.189090694846029	1
"Otu1376"	NA	-0.244041427469158	0.936501988242656	0.738065573163889	NA	NA	3	1.43052613393739	0.476842044645796	1
"Otu138"	NA	-0.373932147217989	-0.888083691457264	0.0209759375352474	NA	NA	3	-1.24103990114001	-0.413679967046668	-1
"Otu1382"	NA	0.00247030426222841	0.481878678953517	2.24049430086002	NA	NA	3	2.72484328407577	0.908281094691922	1
"Otu1383"	0.369143340532687	NA	NA	NA	0.445340268386751	-0.312311260703455	3	0.502172348215983	0.167390782738661	1
"Otu1387"	0.38728034063922	-0.029578434079685	1.19803743325872	-0.622269727744726	NA	NA	4	0.933469612073529	0.233367403018382	1
"Otu139"	-0.319704678757813	-0.0898400213062421	0.68401021064288	0.441951080428684	1.64373737052008	-0.63076180199963	6	1.72939215952796	0.288232026587993	1
"Otu1392"	NA	-0.579117151923974	-0.6482961786852	0.943196330558025	NA	NA	3	-0.284217000051149	-0.0947390000170496	-1
"Otu1395"	NA	1.38832690258736	0.468843897619777	1.7852361613798	NA	NA	3	3.64240696158694	1.21413565386231	1
"Otu1396"	NA	0.191236962345606	-0.514109680298577	1.13845898711433	-1.30730009860122	-0.912410098092353	5	-1.40412392753221	-0.280824785506443	-1
"Otu1397"	0.952175074556884	NA	NA	NA	-0.469106408433992	-0.232246963120857	3	0.250821703002035	0.0836072343340117	1
"Otu1399"	NA	-0.61935575533896	0.597583548876108	0.399969455794721	NA	NA	3	0.378197249331869	0.12606574977729	1
"Otu14"	-0.319704678757813	-0.264183815396724	-0.110094903132453	-0.0832471727347101	1.20042898490209	-0.918569933350685	6	-0.495371518470295	-0.0825619197450492	-1
"Otu140"	-0.794673718442513	-0.0715214318606299	1.06627606100259	0.54111022830316	NA	0.281277949053411	5	1.02246908805602	0.204493817611204	1
"Otu1408"	-1.17154269898235	-0.0675540645838871	-0.12263680954781	NA	-0.564175779416649	0.625075537725196	5	-1.3008338148055	-0.2601667629611	-1
"Otu141"	NA	-1.04660640757026	0.443366871327224	0.880782918735262	NA	0.0977882003718495	4	0.375331582864076	0.0938328957160189	1
"Otu1414"	NA	0.188962289235483	-1.71797295935669	-0.300133206683726	NA	NA	3	-1.82914387680493	-0.609714625601644	-1
"Otu1415"	NA	0.679798687425543	0.475408479486923	-0.479557318528287	NA	NA	3	0.675649848384179	0.22521661612806	1
"Otu1418"	0.197955105507521	-0.451430049873597	-0.127090733984083	-1.44402372639021	0.159020123485833	0.0639341887160051	6	-1.60163509253853	-0.266939182089755	-1
"Otu142"	NA	-1.22442742112035	-0.592839609376953	0.543593289231096	NA	NA	3	-1.27367374126621	-0.424557913755402	-1
"Otu1421"	-0.0792587582496331	0.106659075555715	0.328178246334483	NA	-1.65674376890665	0.425013576325423	5	-0.876151628940662	-0.175230325788132	-1
