"OTU"	"Leff_W_2015_1"	"Leff_W_2015_2"	"Leff_W_2015_3"	"Leff_W_2015_4"	"Leff_W_2015_5"	"Leff_W_2015_6"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu126"	-0.278504745923473	NA	NA	-3.24045076157757	-0.50725955262743	NA	3	-4.02621506012847	-1.34207168670949	-1
"Otu1260"	-1.70908204769794	NA	1.84743028067626	NA	NA	-3.66438230932555	3	-3.52603407634723	-1.17534469211574	-1
"Otu1262"	NA	1.0590475857035	NA	-0.340726189121178	0.280951897637065	NA	3	0.999273294219387	0.333091098073129	1
"Otu1264"	0.474100513244452	NA	NA	-0.384163746519979	0.463108821459527	NA	3	0.553045588184	0.184348529394667	1
"Otu127"	-0.539649985569961	0.541289700788359	-0.333784589804948	0.0629382631591814	0.591102984201943	-0.0222495890461722	6	0.299646783728402	0.0499411306214004	1
"Otu1271"	NA	-3.70701439651625	NA	-2.01040411429538	NA	-0.168449745794919	3	-5.88586825660655	-1.96195608553552	-1
"Otu1272"	-1.00125220642073	NA	NA	-0.0797812681029143	-0.30316651329554	-0.938494721925848	4	-2.32269470974503	-0.580673677436258	-1
"Otu1274"	-0.160911303509802	NA	0.746459085546297	NA	1.3068378385394	-0.410563518535258	4	1.48182210204064	0.370455525510159	1
"Otu1276"	0.0738977816374346	NA	0.0281469780564041	-0.203714405558985	-0.189382826341033	-0.379601387384541	5	-0.67065385959072	-0.134130771918144	-1
"Otu12781"	NA	NA	NA	-0.725170843180914	2.03784517855463	-0.324389517380816	3	0.9882848179929	0.3294282726643	1
"Otu1279"	0.298419459395039	NA	0.254523434594017	NA	NA	-0.236374697670051	3	0.316568196319005	0.105522732106335	1
"Otu128"	-0.124472248029348	-0.0802976768341116	1.6217768645624	2.64834767717818	NA	-0.464296301761482	5	3.60105831511564	0.720211663023128	1
"Otu1281"	-0.0769828086575515	NA	-1.16128818510681	-1.31857411762584	0.714674339212201	-0.108395156444355	5	-1.95056592862236	-0.390113185724471	-1
"Otu1285"	1.5229095398747	NA	NA	NA	0.816372658094184	-1.81441545475031	3	0.524866743218574	0.174955581072858	1
"Otu12883"	NA	0.653238504200169	0.824740190489718	NA	NA	-0.414727407145879	3	1.06325128754401	0.354417095848003	1
"Otu129"	1.84206882693877	-4.11986244027747	NA	1.85494487015977	-0.836161023655248	NA	4	-1.25900976683418	-0.314752441708545	-1
"Otu12900"	-0.609485162524248	NA	-3.5607143536539	NA	NA	-1.84769320974419	3	-6.01789272592234	-2.00596424197411	-1
"Otu1292"	-0.940731551012531	-1.69537146397296	NA	-1.69899758866482	0.191820489080324	NA	4	-4.14328011456999	-1.0358200286425	-1
"Otu1293"	0.684945055767073	NA	-0.574583188528466	-1.12063522222017	1.12278396339005	-1.22891931115475	5	-1.11640870274626	-0.223281740549253	-1
"Otu12931"	NA	NA	2.93986104805329	0.907767581762073	NA	-0.649974403296758	3	3.1976542265186	1.06588474217287	1
"Otu1295"	NA	2.09973228626823	-1.45680301825996	NA	NA	-0.798634082265627	3	-0.155704814257357	-0.0519016047524524	-1
"Otu13"	0.645407561458911	1.83402280025616	-0.127945772002022	-0.0161268542899515	-0.197417327009308	-0.358179972905492	6	1.7797604355083	0.296626739251383	1
"Otu130"	0.0240525032567966	NA	0.461116640541473	NA	NA	1.00440899411526	3	1.48957813791353	0.496526045971177	1
"Otu1305"	-0.668056141188935	NA	0.721655230820495	NA	NA	0.0474668511830425	3	0.101065940814603	0.0336886469382008	1
"Otu1309"	0.945462995657936	0.805798276303964	1.15171182863276	-1.86613982560007	0.803222224886929	-0.991352197945083	6	0.848703301936436	0.141450550322739	1
"Otu131"	-0.142659149764711	NA	-0.242880623661557	NA	1.01421571847827	NA	3	0.628675945052002	0.209558648350667	1
"Otu1310"	1.07774337052485	0.966299905883289	NA	-1.16744369306335	-3.93135863849451	NA	4	-3.05475905514972	-0.76368976378743	-1
"Otu132"	0.693345319971783	1.6443180348674	0.372022101480126	0.0882179204787848	-0.0775013957691527	-0.594683637383878	6	2.12571834364506	0.35428639060751	1
"Otu1321"	2.00611308334087	0.991678486376521	NA	NA	NA	0.654258948823344	3	3.65205051854073	1.21735017284691	1
"Otu1326"	NA	0.421169552410279	NA	-0.725170843180914	NA	-1.25975477130423	3	-1.56375606207486	-0.521252020691622	-1
"Otu133"	-0.695423044927522	-0.481475794529916	0.31671857762976	-0.521960446707961	-0.663858161527854	-0.729109352389004	6	-2.7751082224525	-0.462518037075416	-1
"Otu1330"	0.520092375888641	NA	-1.09180808722903	3.15429925423088	0.700464996072682	0.205938194025156	5	3.48898673298833	0.697797346597666	1
"Otu1335"	NA	0.319420483990993	NA	0.166654797338677	-0.117793628454531	-0.519541357910599	4	-0.15125970503546	-0.037814926258865	-1
"Otu1340"	NA	NA	-1.90153059352893	-0.476656458917481	-1.50905588136362	NA	3	-3.88724293381003	-1.29574764460334	-1
"Otu1342"	0.506088306603099	NA	-0.24730866753106	0.861549699892	0.551496267077229	NA	4	1.67182560604127	0.417956401510317	1
"Otu1346"	-1.53649423033205	NA	0.00401842890221087	-0.432051847683162	0.879516231330638	0.0491489157850428	5	-1.03586250199732	-0.207172500399464	-1
"Otu13497"	-0.0570472679695019	NA	0.178675855663406	NA	1.20632815973201	NA	3	1.32795674742591	0.442652249141971	1
"Otu1351"	-1.49697626032339	NA	-0.832044475975992	0.328215889732935	-1.50489011456175	NA	4	-3.5056949611282	-0.876423740282049	-1
"Otu1357"	NA	-0.746495557925135	1.43331855338268	2.34236159099293	0.616006082022311	NA	4	3.64519066847279	0.911297667118196	1
"Otu136"	-0.249619180210007	NA	-0.171666369173673	NA	NA	0.857977659300986	3	0.436692109917306	0.145564036639102	1
"Otu1360"	-0.457142962452424	NA	1.23710374937294	-0.536712504235722	NA	NA	3	0.243248282684794	0.0810827608949313	1
"Otu1362"	NA	0.0228271375953755	NA	NA	0.89667503621619	-0.627978303018714	3	0.291523870792852	0.0971746235976172	1
"Otu137"	0.656875484625778	0.72100801556696	NA	-0.139609575200776	NA	5.04669784705401	4	6.28497177204597	1.57124294301149	1
"Otu13701"	-0.183441023631287	NA	0.555822820493257	NA	0.640485792528934	NA	3	1.0128675893909	0.337622529796968	1
"Otu1377"	NA	-2.08491705219642	NA	-0.994248565822826	NA	0.60493815215394	3	-2.47422746586531	-0.824742488621769	-1
"Otu138"	0.426776521538417	0.264992487237712	-0.482814638303622	-0.759204998181503	0.425470247918242	NA	5	-0.124780379790754	-0.0249560759581508	-1
"Otu1385"	0.526987135554732	-0.0923912990976846	NA	-2.16574364896502	1.77243200482915	-0.490474402546039	5	-0.449190210224862	-0.0898380420449723	-1
"Otu139"	-0.00415956602904866	0.978635980867878	-0.0146049773130401	-0.290221174278884	0.804734343759349	-0.232775951891446	6	1.24160865511481	0.206934775852468	1
"Otu1390"	NA	-0.0548614047213607	NA	1.77914663477789	0.202609701519018	0.0229623558485192	4	1.94985728742407	0.487464321856017	1
"Otu13927"	NA	NA	0.839161821427493	0.556090016083773	0.239199654597971	NA	3	1.63445149210924	0.544817164036412	1
"Otu1396"	1.57725402500131	2.7400176975491	-0.525273258601336	NA	0.372316257318207	-0.0515200511724126	5	4.11279467009487	0.822558934018974	1
"Otu14"	1.12017767630801	1.95183326399243	0.0286987464004036	-0.253368756386735	-0.247141358178362	0.298416143311956	6	2.8986157154477	0.483102619241284	1
"Otu14001"	0.474835610280166	NA	NA	-3.10417674887266	-0.184338334026269	NA	3	-2.81367947261876	-0.937893157539588	-1
"Otu1403"	-0.223640089914995	NA	0.200679381419869	NA	NA	0.924053636864484	3	0.901092928369358	0.300364309456453	1
"Otu141"	0.0139308988140305	-0.0464474371041186	0.232846750526042	-0.152409743731586	0.308975125594011	-0.446894995112574	6	-0.0899994010141951	-0.0149999001690325	-1
"Otu1412"	NA	0.273734203093478	NA	1.47296579059468	0.0799297675885653	0.652835045753468	4	2.47946480703019	0.619866201757548	1
"Otu1414"	-0.1727615732114	NA	-0.480963260885058	NA	NA	-1.1696818914976	3	-1.82340672559406	-0.607802241864686	-1
"Otu142"	0.377505807015764	-0.458621523298894	0.29512342207408	-0.218735646690352	2.40870764439502	0.469695573623685	6	2.8736752771193	0.478945879519884	1
"Otu1428"	0.699215853254183	NA	NA	0.00559682761397589	-0.91535551212932	0.193230489908596	4	-0.0173123413525651	-0.00432808533814127	-1
"Otu1430"	1.73767064047119	NA	NA	2.03151328319557	1.18588636335955	NA	3	4.95507028702631	1.65169009567544	1
"Otu1439"	-0.562621775932787	1.50645356959084	0.47250871203985	0.471425502380707	-1.89952636058563	0.396395105471654	6	0.384634752964634	0.0641057921607723	1
"Otu144"	0.414314969236137	NA	-0.637089500705016	NA	NA	0.231035566418471	3	0.00826103494959196	0.00275367831653065	1
"Otu1445"	1.94705619440838	NA	NA	-0.754672478707956	0.24507876291623	NA	3	1.43746247861665	0.479154159538885	1
"Otu1446"	0.7899882767014	NA	-0.164848096963005	NA	NA	0.400858565607808	3	1.0259987453462	0.341999581782068	1
"Otu1448"	-2.02140447135775	-2.37293779354412	NA	NA	NA	-0.0146707057453717	3	-4.40901297064724	-1.46967099021575	-1
"Otu1449"	-1.76535834743549	NA	NA	-2.62654946377442	0.784435540914581	NA	3	-3.60747227029533	-1.20249075676511	-1
"Otu145"	NA	0.00833138940785365	1.75151139152646	NA	NA	-0.8425506147021	3	0.917292166232214	0.305764055410738	1
"Otu1451"	-0.717574483049435	NA	0.161590892235822	0.882629767853906	1.84889194553916	NA	4	2.17553812257945	0.543884530644863	1
"Otu1454"	-0.476485084886757	NA	NA	-0.0409868985139643	-0.130296951912606	NA	3	-0.647768935313327	-0.215922978437776	-1
"Otu1455"	-0.963168164804775	NA	NA	-0.618159799672575	0.589540445108025	-0.833544595045147	4	-1.82533211441447	-0.456333028603618	-1
"Otu1456"	0.0217693482917913	0.323147282165385	0.80329244285983	0.485760638252671	0.730678858752322	-0.049245645127076	6	2.31540292519492	0.385900487532487	1
"Otu1464"	0.153188631577496	NA	-0.59914220337163	-0.442762177571386	0.235327316699379	-2.45992359410191	5	-3.11331202676805	-0.62266240535361	-1
"Otu14640"	-0.00138175736784875	NA	0.469421098899317	-1.28705105706047	NA	NA	3	-0.819011715529002	-0.273003905176334	-1
"Otu1469"	-0.84287988505321	0.309161955455723	NA	NA	NA	-1.38858223931053	3	-1.92230016890802	-0.640766722969339	-1
"Otu147"	-0.503514206533454	-0.727953147343841	0.0644986545504071	-0.245976555429879	NA	-1.15620418807989	5	-2.56914944283666	-0.513829888567331	-1
"Otu1474"	NA	NA	NA	0.712518656807111	1.53327728757988	-0.471615139895158	3	1.77418080449183	0.591393601497278	1
"Otu1482"	NA	-0.0969520613530506	NA	NA	0.20999914722252	1.55098667125418	3	1.66403375712365	0.554677919041216	1
"Otu1483"	0.622344040675345	NA	1.08174467381233	-2.28211191802733	0.633801183478121	-0.832880834625439	5	-0.777102854686973	-0.155420570937395	-1
"Otu1484"	-2.70046595653935	-0.224906781935283	0.26565735873701	-0.198712233710778	0.169408251880894	0.0237553473070976	6	-2.66526401426041	-0.444210669043402	-1
"Otu1487"	NA	2.02090889433906	NA	-1.71019698495325	-0.229673342277587	NA	3	0.0810385671082232	0.0270128557027411	1
"Otu149"	NA	-0.456768924195996	-0.495361309200501	-0.252148300006071	0.180836933161413	NA	4	-1.02344160024116	-0.255860400060289	-1
"Otu1491"	0.0208400887599384	NA	NA	-0.561356040787483	0.933004062027324	-0.16916363408122	4	0.223324475918559	0.0558311189796398	1
"Otu1492"	-1.00536141623813	-1.56206841846611	NA	-0.0937246793373217	1.73417846075845	NA	4	-0.926976053283112	-0.231744013320778	-1
"Otu1496"	NA	NA	NA	1.29918412582901	-0.24450580717482	0.104635981340101	3	1.15931429999429	0.386438099998097	1
"Otu1498"	-0.447751813866101	NA	-0.000686777445550978	-0.291517289687665	1.11425525214224	0.929552601186254	5	1.30385197232918	0.260770394465835	1
"Otu15"	-0.055117206909046	2.30009326123333	-0.418738040023798	0.289011486019937	-0.199164105204948	1.08227742817532	6	2.99836282329079	0.499727137215132	1
"Otu150"	NA	0.790132750748078	NA	-0.453524300120171	0.530154493019518	-0.70410352806246	4	0.162659415584965	0.0406648538962412	1
"Otu1500"	NA	NA	-2.31654811490093	-1.25025477066534	-0.347341728627286	0.518139887725267	4	-3.39600472646829	-0.849001181617072	-1
"Otu1503"	0.543717784838154	NA	0.607127030941698	NA	2.1478246211719	NA	3	3.29866943695175	1.09955647898392	1
"Otu1508"	-2.81554467645579	NA	NA	-0.320080042515133	1.75558820151131	NA	3	-1.38003651745961	-0.460012172486538	-1
"Otu151"	NA	4.37728917462582	0.167474866482594	0.506169344399301	0.960577793275981	-0.0421255170290299	5	5.96938566175467	1.19387713235093	1
"Otu1511"	-0.690408387173007	-1.38793132562359	-0.222124665240533	-0.944634052653142	NA	NA	4	-3.24509843069027	-0.811274607672568	-1
"Otu15127"	-0.521529996245283	NA	0.399146538005007	1.81641958494422	NA	NA	3	1.69403612670394	0.564678708901315	1
"Otu152"	NA	-0.644726557777193	-2.22189372568073	-0.346734230550311	-0.635500587348806	-2.53101083546344	5	-6.37986593682048	-1.2759731873641	-1
"Otu1520"	2.59022779112019	NA	-1.07880281763423	1.19027132811469	-0.892239014067157	NA	4	1.80945728753349	0.452364321883373	1
"Otu1525"	0.388197878244056	NA	1.16944771455648	NA	-0.295676938992194	-1.25591460981592	4	0.00605404399242193	0.00151351099810548	1
"Otu15262"	NA	NA	-2.55307467614514	-1.25297199506244	-1.66739997672127	NA	3	-5.47344664792885	-1.82448221597628	-1
"Otu1528"	NA	1.16737813429068	NA	-3.38131566622466	0.290272500409506	NA	3	-1.92366503152447	-0.641221677174825	-1
"Otu1529"	-1.19075705724392	1.24530613080638	-1.5591234238036	0.223831428997711	0.923072154713714	0.511640352592145	6	0.15396958606243	0.0256615976770717	1
"Otu153"	-0.319006157268102	1.38843771024341	1.6046252076238	1.21357435465378	NA	0.340746722146326	5	4.22837783739921	0.845675567479843	1
"Otu1535"	NA	-0.105937229217494	NA	2.19477466317836	-0.223020233411799	NA	3	1.86581720054907	0.621939066849689	1
"Otu15363"	-0.262408296207173	-0.281009118335221	-0.179934973376915	-0.0803667725241941	-0.509096984346085	-0.238009085976327	6	-1.55082523076592	-0.258470871794319	-1
"Otu1537"	NA	-0.217638875570547	NA	0.905745042356846	-0.698726852128158	NA	3	-0.0106206853418589	-0.00354022844728632	-1
"Otu154"	-0.00119892072811569	-0.835052665262247	-1.81164499640205	-0.242457400232854	0.102330159504196	0.242752355802408	6	-2.54527146731866	-0.424211911219777	-1
"Otu1543"	-1.17095859401691	0.913208513276744	-1.16140309591958	-0.862330782189051	0.270842994508517	NA	5	-2.01064096434028	-0.402128192868056	-1
"Otu1544"	0.375179816804658	NA	0.288069503014771	NA	NA	1.43401409240459	3	2.09726341222402	0.699087804074673	1
"Otu1546"	NA	NA	NA	-1.97707309728126	-0.332306813440342	-2.22137367816699	3	-4.53075358888859	-1.5102511962962	-1
"Otu15470"	NA	-1.46504627090551	NA	-1.50686119202778	-0.689466227350532	NA	3	-3.66137369028382	-1.22045789676127	-1
"Otu1549"	-0.552189334280348	NA	-1.54177864158801	0.697405255553313	0.0230829948622264	0.756993758375107	5	-0.616485967077712	-0.123297193415542	-1
"Otu155"	0.933832490810235	0.568251135700122	-0.185127081359792	NA	NA	-0.179616320240498	4	1.13734022491007	0.284335056227517	1
"Otu1551"	-0.186325262324223	-2.427275789115	NA	NA	1.07205197513407	NA	3	-1.54154907630515	-0.513849692101718	-1
"Otu1564"	NA	-2.24304232813843	NA	NA	0.616315957699212	0.511072346227211	3	-1.11565402421201	-0.371884674737336	-1
"Otu1565"	NA	-0.860290480931146	NA	-1.56588551922823	-0.333487372492526	-0.180717643107227	4	-2.94038101575913	-0.735095253939782	-1
"Otu1566"	0.573092964083007	-0.169823271519799	1.85318057307643	NA	NA	0.418279981053491	4	2.67473024669313	0.668682561673282	1
"Otu1570"	0.644682838411221	-1.64659090477585	NA	1.5058861800538	-0.480679691514135	0.0375169220973092	5	0.0608153442723451	0.012163068854469	1
"Otu15701"	NA	0.407802656805809	NA	0.177894580053134	NA	-0.984544280756932	3	-0.398847043897989	-0.132949014632663	-1
"Otu1573"	-0.873205350973333	NA	-1.31622975172838	2.67618875109398	0.461879784242833	NA	4	0.9486334326351	0.237158358158775	1
"Otu1575"	NA	NA	NA	0.464557327638454	0.229544823010753	0.894234947456508	3	1.58833709810571	0.529445699368572	1
"Otu15850"	NA	-0.413932732666828	NA	-1.57774289029451	1.12104990968762	NA	3	-0.870625713273718	-0.290208571091239	-1
"Otu15865"	NA	NA	-1.29118644292735	-1.05523746215944	1.34636038627847	NA	3	-1.00006351880832	-0.33335450626944	-1
"Otu1595"	NA	-1.76390285242058	NA	0.82892210605497	0.117995088954063	NA	3	-0.816985657411547	-0.272328552470516	-1
"Otu1596"	-0.0867635165882381	NA	NA	1.4583262794697	NA	-0.767949094367494	3	0.603613668513968	0.201204556171323	1
"Otu1597"	NA	0.176450020301854	-1.82397212197868	-0.146053004803281	-0.34106949818688	-0.525589749968096	5	-2.66023435463508	-0.532046870927017	-1
"Otu1599"	NA	-1.44683933506189	NA	0.468276239040152	0.585539124764075	NA	3	-0.393023971257663	-0.131007990419221	-1
"Otu16"	-0.200475693986942	-0.86572061537546	-0.477184183459517	0.247157023192636	-0.157158557866108	-0.636064857640888	6	-2.08944688513628	-0.348241147522713	-1
"Otu160"	NA	-1.95564482780148	NA	-0.296136548334137	-0.96435203541601	NA	3	-3.21613341155163	-1.07204447051721	-1
"Otu1600"	0.54726928632997	NA	0.988471975893249	1.04362803623055	1.44136046220695	0.782899061896983	5	4.8036288225577	0.96072576451154	1
"Otu1603"	NA	-0.266807515123029	-1.11252106996432	-1.3010477782076	-0.251253184743752	-1.17219004868549	5	-4.10381959672419	-0.820763919344838	-1
"Otu16035"	NA	-0.26319535681795	NA	NA	-0.758273507820084	1.52916371173594	3	0.507694847097906	0.169231615699302	1
"Otu16166"	NA	NA	1.19998353217465	0.525259340806678	0.35038264198828	0.976453015216755	4	3.05207853018636	0.763019632546591	1
"Otu16182"	NA	1.62622488240793	NA	-1.22095683423457	NA	-0.47608064240937	3	-0.0708125942360101	-0.02360419807867	-1
"Otu162"	-0.307270088693463	0.632044241348679	0.324432108451418	0.5677891011615	0.782835883862227	0.0239138565329247	6	2.02374510266329	0.337290850443881	1
"Otu1625"	-0.281948483423307	NA	0.239121768860508	0.429533318059215	NA	NA	3	0.386706603496416	0.128902201165472	1
"Otu1629"	0.0587782271700538	-0.233167096121172	-0.981440612969352	0.119454299574861	0.255137899124887	-0.594588974322956	6	-1.37582625754368	-0.22930437625728	-1
"Otu163"	-0.00329398527274423	-0.782396233849954	-0.9699063746002	-0.0193951312276514	0.721727607462759	-0.839417188758539	6	-1.89268130624633	-0.315446884374388	-1
"Otu1635"	1.50769850389738	2.83656839106964	-0.110241095430101	-0.54063986574672	-0.327488336447576	-2.70948328874647	6	0.656414308596153	0.109402384766026	1
"Otu164"	NA	1.6162964546147	-0.00513324679238943	0.162612967775228	NA	-0.457687704668385	4	1.31608847092915	0.329022117732288	1
"Otu1648"	-0.556659638618394	NA	0.0671976892160832	NA	NA	0.301807925069127	3	-0.187654024333184	-0.0625513414443946	-1
"Otu1652"	0.0199084060002921	1.14966056919099	0.25063728566979	0.033086346990262	0.962039526214082	0.208709441086369	6	2.62404157515178	0.437340262525298	1
"Otu1660"	0.253291466436575	0.69185811388592	1.32998832818476	NA	0.272665020762644	-0.415600056104554	5	2.13220287316534	0.426440574633069	1
"Otu1664"	-1.78144835346861	NA	NA	-0.0165959338955874	-0.181508105504505	0.364277673795322	4	-1.61527471907338	-0.403818679768345	-1
"Otu1670"	-0.913751462582715	NA	-0.264068304201694	-0.432863996867502	0.422109543337407	NA	4	-1.1885742203145	-0.297143555078626	-1
"Otu168"	0.449811006296649	NA	-1.34997679939699	NA	0.550762042315755	-3.6585456196229	4	-4.00794937040749	-1.00198734260187	-1
"Otu1683"	NA	-1.27409726464583	NA	-1.22154158588078	NA	-3.22188913887421	3	-5.71752798940082	-1.90584266313361	-1
"Otu1688"	0.567488286762336	1.22051368454191	-3.59204209206823	1.65633693529629	NA	NA	4	-0.147703185467694	-0.0369257963669235	-1
"Otu169"	-1.29820106100519	2.35858146599261	-0.358132656682335	0.159549367717452	1.98502312672096	0.380102325206	6	3.2269225679495	0.537820427991583	1
"Otu1693"	-0.96635757318886	NA	1.3823494319458	NA	NA	0.892594774669641	3	1.30858663342658	0.436195544475527	1
"Otu1699"	-0.142295970678592	-1.83873406088837	NA	0.137641940600208	NA	NA	3	-1.84338809096675	-0.614462696988918	-1
"Otu17"	0.0523460169719162	NA	0.818085018903415	0.604432155485608	NA	3.20678666001701	4	4.68164985137795	1.17041246284449	1
"Otu1700"	NA	NA	NA	1.50927862143298	0.333839857263078	-0.53258712141369	3	1.31053135728237	0.436843785760789	1
"Otu171"	-1.24033518753545	NA	0.0410262712082494	NA	NA	1.8131085343565	3	0.613799618029299	0.204599872676433	1
"Otu1710"	NA	-1.56230989397259	NA	NA	0.680825854166269	-1.68436074003487	3	-2.56584477984119	-0.855281593280397	-1
"Otu1714"	0.0530714142311457	0.822635287096993	NA	NA	NA	-0.89122791701713	3	-0.0155212156889913	-0.00517373856299711	-1
"Otu1717"	1.28772531101195	1.05274092937274	NA	NA	-1.33376699953752	NA	3	1.00669924084717	0.335566413615723	1
"Otu172"	-0.185908776296658	NA	-0.046833362855675	0.0606990223031614	0.0617291943571784	NA	4	-0.110313922491993	-0.0275784806229983	-1
"Otu1721"	0.0903934602896381	-0.890950903502945	-1.89236529239802	0.446033040444779	-1.62519030045816	NA	5	-3.87207999562471	-0.774415999124942	-1
"Otu1726"	-0.659761207044344	NA	NA	-0.63189788251232	0.612664716737661	-0.128675973338957	4	-0.80767034615796	-0.20191758653949	-1
"Otu173"	0.00970563935129308	0.482662065297198	0.630555212267051	NA	NA	-1.27300636477922	4	-0.150083447863678	-0.0375208619659195	-1
"Otu1740"	NA	1.09088918585376	NA	-0.157887179092224	-0.362426405090149	0.0147713726399374	4	0.585346974311324	0.146336743577831	1
"Otu1742"	NA	-1.8440872019505	0.673532650228417	2.65514000098429	-0.368266490128774	NA	4	1.11631895913343	0.279079739783358	1
"Otu175"	0.00397908213836613	-1.2107159487178	0.277217926443976	NA	NA	NA	3	-0.929518940135458	-0.309839646711819	-1
"Otu1750"	-0.0970129815920452	NA	NA	-3.07972710562548	-1.55230402706927	NA	3	-4.7290441142868	-1.5763480380956	-1
"Otu1754"	0.196870961531184	NA	1.23169019938037	-2.2501355394718	NA	NA	3	-0.821574378560246	-0.273858126186749	-1
"Otu1755"	0.0846665224743644	NA	NA	0.611666739690249	1.94206273093484	0.537706512823312	4	3.17610250592277	0.794025626480691	1
"Otu176"	0.944268330387046	-0.831853812560188	0.0377432294579043	-0.0389006529901871	-0.227358076254177	-0.681460465362472	6	-0.797561447322074	-0.132926907887012	-1
"Otu177"	-1.24916834441137	0.113158548598837	-0.293268115385152	0.145582995517885	0.120700340079428	-0.275713802368821	6	-1.43870837796919	-0.239784729661532	-1
"Otu178"	-0.0102080414651929	0.781112165501179	0.184388340123608	0.068588359237411	-0.13508979698528	-0.205640937513129	6	0.683150088898596	0.113858348149766	1
"Otu1784"	-0.455098495942934	NA	1.33880563747462	NA	NA	1.47544369572294	3	2.35915083725463	0.786383612418209	1
"Otu179"	0.762881061325145	1.99088280337113	-1.2958046278633	1.63718418820631	2.53340876934595	-1.54937621838708	6	4.07917597599816	0.679862662666359	1
"Otu1797"	NA	NA	0.313165995368059	-0.530080073225123	-0.461557065995035	NA	3	-0.678471143852099	-0.2261570479507	-1
"Otu18"	0.265210610353503	-0.258784640448522	NA	0.0531826165526351	-0.186301327963562	0.928549441180962	5	0.801856699675016	0.160371339935003	1
"Otu1805"	NA	NA	-0.628948024313969	0.218751841342	1.27265180405527	-0.605669012768039	4	0.256786608315262	0.0641966520788155	1
"Otu181"	-0.0144037533271595	NA	0.209060823446082	-1.45633149800032	0.652400022077101	NA	4	-0.609274405804296	-0.152318601451074	-1
"Otu1811"	0.622488461044949	NA	NA	0.591161572389708	-1.3268295451972	NA	3	-0.113179511762543	-0.0377265039208477	-1
"Otu1812"	-0.299601355046798	NA	NA	3.30994986939283	-1.21526059315537	0.40981855315802	4	2.20490647434868	0.551226618587171	1
"Otu1814"	NA	NA	-1.04699294263479	-0.757845878419055	NA	-2.00118431554451	3	-3.80602313659836	-1.26867437886612	-1
"Otu1817"	0.198195635094381	NA	NA	-1.17654367724984	-0.500332673920715	-1.2057624645744	4	-2.68444318065057	-0.671110795162643	-1
"Otu182"	0.45902027783241	-1.16784152888662	0.0391071478099679	NA	NA	-0.885623782778632	4	-1.55533788602287	-0.388834471505718	-1
"Otu1829"	-0.133169407583258	NA	-1.13614693616499	NA	1.22236777293718	-2.60351813392746	4	-2.65046670473853	-0.662616676184632	-1
"Otu1838"	NA	NA	-0.521486508704273	-0.190391212496213	-0.582549502483551	NA	3	-1.29442722368404	-0.431475741228012	-1
"Otu1839"	NA	NA	-2.6405756885157	-0.605957019630985	0.567473354579975	NA	3	-2.67905935356671	-0.893019784522237	-1
"Otu184"	0.558927635675923	0.981602452612505	0.00576740153345538	-0.520623181501655	0.868366594033431	-0.139650518345347	6	1.75439038400831	0.292398397334719	1
"Otu1841"	0.54711120428174	NA	-0.862134509670097	1.27665641151582	NA	NA	3	0.961633106127463	0.320544368709154	1
"Otu1844"	-2.02047257154542	NA	NA	1.5542548480301	0.0954746974209929	-0.218697509146092	4	-0.589440535240419	-0.147360133810105	-1
"Otu1848"	NA	-1.16715904266722	NA	NA	-0.885866269063484	-0.901125107109316	3	-2.95415041884002	-0.984716806280007	-1
"Otu1857"	-0.432409489763916	-0.568896125062431	NA	NA	-0.0417346914767989	NA	3	-1.04304030630315	-0.347680102101049	-1
"Otu1860"	-1.18999062136665	0.528136161475413	NA	NA	-0.774040787455435	0.763207762091304	4	-0.672687485255368	-0.168171871313842	-1
"Otu1867"	0.90310310995592	NA	-1.14498912493438	0.614317654507263	-0.971814922146857	0.189348704601156	5	-0.410034578016898	-0.0820069156033796	-1
"Otu187"	NA	1.23664893331427	NA	1.00721370690154	-0.509515969647614	-0.499095066205524	4	1.23525160436267	0.308812901090668	1
"Otu1879"	-0.104579334554966	-1.49433988273379	NA	NA	NA	-1.95271934368652	3	-3.55163856097528	-1.18387952032509	-1
"Otu188"	0.689084889296636	NA	-0.809845444007204	1.72991513935387	NA	NA	3	1.6091545846433	0.536384861547767	1
"Otu1894"	-0.478721091546861	NA	-0.893388024683962	NA	NA	0.273616927873863	3	-1.09849218835696	-0.366164062785653	-1
"Otu1895"	0.0712388970072463	0.920804155777311	-1.35325958968767	-0.239315585368261	-0.0686961771752083	-0.0395134534967684	6	-0.70874175294335	-0.118123625490558	-1
"Otu19"	0.754833530488303	-0.3122008108567	0.180134116324433	0.802884004216719	-0.232283248665388	-1.38674045182682	6	-0.193372860319453	-0.0322288100532422	-1
"Otu190"	0.0198467760394422	-1.28158049548109	-0.352888715765574	-0.393332697479213	0.945573169378329	-0.0984270019911167	6	-1.16080896529922	-0.193468160883204	-1
"Otu191"	0.124122305523961	1.8045123675552	0.130900858000852	0.380655505601631	-0.433110029358558	-0.338900133078631	6	1.66818087424445	0.278030145707409	1
"Otu1910"	-0.262926771499198	0.759543049254658	-0.00783487492560907	NA	0.145469460900969	NA	4	0.63425086373082	0.158562715932705	1
"Otu192"	-2.27829853519946	-0.0647859749159428	-0.576844062941629	0.908120257697032	0.137927903255165	-1.72213750233444	6	-3.59601791443927	-0.599336319073212	-1
